GameID,Titles,YearReleased,Ranking,min_players,max_players,NumRatings,AvgRating,weighted_avg,#_of_awards,ExpansionFlag,#_of_expansion_sets,LicensedType,ClassicFlag,Category,boardgame_category
6585,Exceed  Seventh Cross - Church vs. Empire Box,2018,6585,2,2,60,7.9733,6.9229,0,N,0,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Video Game Theme']"
6586,The Drive On Metz (second edition),2008,6586,2,2,201,6.3189,6.3102,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6587,Trajan,1991,6587,2,2,107,6.8449,6.5781,1,Y,1,Original,Modern,Board,"['Ancient', 'Wargame']"
6588,Pacific Fury  Guadalcanal,2016,6588,2,2,82,7.4146,6.7981,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6589,SOL,2016,6589,2,8,215,6.2899,6.2907,0,Y,1,Original,Modern,Board,"['Adventure', 'Deduction', 'Exploration']"
6590,Bull Moose,2015,6590,3,5,76,7.3915,6.7671,0,N,0,Original,Modern,Board,['Political']
6591,Martial Art,2016,6591,2,4,96,7.4219,6.8457,0,Y,1,Original,Modern,Card,"['Card Game', 'Medieval']"
6592,Empyreal  Spells & Steam,2020,6592,2,6,66,7.8341,6.9055,0,Y,1,Original,Modern,Board,"['Fantasy', 'Trains']"
6593,Conejos en el Huerto,2016,6593,2,4,85,7.6040,6.8951,3,N,0,Original,Modern,Board,"['Animals', 'Farming']"
6594,The Wreck of the B.S.M. Pandora,1980,6594,1,5,179,6.4779,6.4115,0,N,0,Original,Modern,Board,"['Adventure', 'Science Fiction']"
6595,Chaos Marauders,1987,6595,2,4,502,5.9583,6.0138,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy']"
6596,Guderian's Blitzkrieg,1992,6596,2,2,126,6.9433,6.6554,2,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6597,Ring of Fire  The Fourth Battle for Kharkov,1994,6597,1,2,75,7.4887,6.8052,1,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6598,Rise of the Zombies!,2013,6598,1,8,162,6.3913,6.3536,0,N,0,Original,Modern,Card,"['Card Game', 'Fighting', 'Real-time', 'Zombies']"
6599,The Piggyback Brigade,2000,6599,2,7,349,5.9834,6.0522,4,N,0,Original,Modern,Dice,"['Action / Dexterity', 'Childrens Game', 'Dice', 'Racing']"
6600,King of Chicago,2005,6600,2,6,169,6.5900,6.4794,0,N,0,Original,Modern,Board,"['Mafia', 'Negotiation']"
6601,Toscana,2010,6601,2,5,185,6.3673,6.3411,0,N,0,Original,Modern,Board,"['Economic', 'Farming', 'Industry / Manufacturing']"
6602,Shuffle Heroes,2015,6602,2,2,154,6.5722,6.4621,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting', 'Horror']"
6603,Lightning  North Africa on to Tobruk!,2006,6603,2,2,139,6.5573,6.4465,0,N,0,Original,Modern,Card,"['Card Game', 'Wargame', 'World War II']"
6604,Muskets & Tomahawks  Skirmishes in North America during the 18th century,2012,6604,2,4,57,7.9807,6.9055,0,N,0,Original,Modern,Board,"['Age of Reason', 'American Indian Wars', 'American Revolutionary War', 'Miniatures', 'Wargame']"
6605,Fire Team,1987,6605,2,2,109,6.9092,6.6142,0,N,0,Original,Modern,Board,"['Modern Warfare', 'Wargame']"
6606,Hail Caesar,2011,6606,2,8,78,7.4590,6.8037,1,Y,8,Original,Modern,Board,"['Ancient', 'Book', 'Medieval', 'Miniatures', 'Wargame']"
6607,Pecunia non olet (second edition),2016,6607,2,6,112,6.7125,6.5144,0,N,0,Original,Modern,Card,"['Ancient', 'Card Game']"
6608,1914  Serbien Muss Sterbien,2015,6608,2,2,66,7.8364,6.9064,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6609,Puppet Wars Unstitched,2013,6609,2,2,85,7.5088,6.8514,0,N,0,Original,Modern,Board,['Miniatures']
6610,Race the Wind Sailing Cup,2007,6610,2,5,180,6.3773,6.3470,0,N,0,Original,Modern,Board,"['Nautical', 'Racing', 'Sports']"
6611,Grind,2009,6611,2,2,213,6.3938,6.3615,0,N,0,Original,Modern,Board,"['Miniatures', 'Science Fiction', 'Sports']"
6612,Lost Valley of the Dinosaurs,1985,6612,2,4,366,6.1834,6.2068,0,N,0,Original,Modern,Board,"['Adventure', 'Prehistoric']"
6613,Saga,2003,6613,3,6,130,6.6076,6.4707,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy']"
6614,Keep Up The Fire!  The Boxer Rebellion,2011,6614,1,1,93,7.2645,6.7609,0,N,0,Original,Modern,Board,"['Post-Napoleonic', 'Wargame']"
6615,Super Fantasy Brawl,2019,6615,2,2,81,8.2803,7.1821,0,N,0,Original,Modern,Board,"['Fantasy', 'Fighting', 'Miniatures', 'Wargame']"
6616,Spit It Out!,2015,6616,3,8,234,6.1301,6.1788,0,N,0,Original,Modern,Board,['Party Game']
6617,The Magnificent Race,1975,6617,2,4,250,6.2210,6.2415,0,N,0,Original,Modern,Board,"['Childrens Game', 'Nautical', 'Racing', 'Trains', 'Transportation']"
6618,My Story,2017,6618,2,4,121,6.6567,6.4919,0,Y,1,Original,Modern,Card,['Card Game']
6619,Sunda to Sahul,2002,6619,1,4,295,6.0107,6.0821,0,N,0,Original,Modern,Board,"['Exploration', 'Prehistoric', 'Puzzle', 'Real-time', 'Territory Building']"
6620,Wrath of Kings,2015,6620,2,0,76,7.8000,6.9435,0,Y,7,Original,Modern,Board,"['Fantasy', 'Miniatures', 'Wargame']"
6621,Harzbahn 1873,2011,6621,2,5,70,7.3786,6.7398,0,N,0,Original,Modern,Board,"['Economic', 'Industry / Manufacturing', 'Trains', 'Transportation']"
6622,Death Wears White,2001,6622,9,9,62,7.6015,6.7935,0,N,0,Original,Modern,Board,['Party Game']
6623,Fury in the West,1977,6623,2,2,145,6.5921,6.4698,0,N,0,Original,Modern,Board,"['American Civil War', 'Civil War', 'Wargame']"
6624,Victory at Sea,2006,6624,2,2,119,6.7567,6.5448,0,Y,2,Original,Modern,Board,"['Miniatures', 'Nautical', 'Wargame', 'World War II']"
6625,Tunhell,2015,6625,2,4,139,6.5473,6.4408,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting', 'Humor']"
6626,Temporal Odyssey,2018,6626,2,4,98,6.8983,6.5924,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy', 'Video Game Theme']"
6627,Zooloretto Duell,2017,6627,2,2,128,6.5616,6.4436,0,Y,1,Original,Modern,Card,"['Animals', 'Card Game']"
6628,Fall Blau  Army Group South,2016,6628,1,6,57,7.8912,6.8730,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6629,Nonaga,2017,6629,2,2,105,6.9444,6.6264,0,N,0,Original,Modern,Board,['Abstract Strategy']
6630,Castle Dukes,2017,6630,1,4,88,7.5917,6.9007,0,N,0,Original,Modern,Board,"['Action / Dexterity', 'City Building', 'Medieval']"
6631,Nine Worlds,2016,6631,2,6,164,6.5490,6.4519,0,Y,1,Original,Modern,Board,"['Fantasy', 'Fighting', 'Mythology', 'Travel']"
6632,Pensacola,2010,6632,2,2,85,7.3079,6.7591,0,N,0,Original,Modern,Board,"['Age of Reason', 'American Revolutionary War', 'Wargame']"
6633,Avanti,2011,6633,3,5,177,6.3424,6.3244,1,N,0,Original,Modern,Board,['Racing']
6634,The Shadow Over Westminster,2015,6634,1,4,121,6.6917,6.5111,0,N,0,Original,Modern,Card,"['Card Game', 'Horror', 'Science Fiction']"
6635,SEEKRIEG 5,2004,6635,2,10,56,8.1143,6.9465,0,N,0,Original,Modern,Board,"['Miniatures', 'Nautical', 'Wargame', 'World War I', 'World War II']"
6636,Side Quest,2016,6636,1,4,220,6.3025,6.2994,0,N,0,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Fantasy']"
6637,HATSUDEN,2017,6637,2,2,142,6.5747,6.4582,0,N,0,Original,Modern,Board,['Industry / Manufacturing']
6638,Quads Magnetic,1996,6638,2,2,255,6.1324,6.1775,0,N,0,Original,Modern,Board,['Abstract Strategy']
6639,Kittens in a Blender,2011,6639,2,4,1852,5.7398,5.7681,0,Y,2,Original,Modern,Card,"['Animals', 'Card Game', 'Humor']"
6640,The Big Cheese,1998,6640,3,6,481,5.9107,5.9764,0,N,0,Original,Modern,Card,"['Animals', 'Card Game', 'Print & Play']"
6641,Magic Maze on Mars,2019,6641,1,6,94,6.9457,6.6091,0,N,0,Original,Modern,Board,"['Exploration', 'Maze', 'Real-time', 'Science Fiction']"
6642,Guadalajara,2006,6642,1,2,155,6.6001,6.4795,0,N,0,Original,Modern,Board,"['Civil War', 'Wargame']"
6643,Munchkin Axe Cop,2011,6643,3,6,343,6.1461,6.1792,0,Y,22,Original,Modern,Card,"['Card Game', 'Comic Book / Strip', 'Fighting', 'Humor']"
6644,Valda,2019,6644,2,5,98,7.5500,6.9149,0,N,0,Original,Modern,Dice,"['Ancient', 'City Building', 'Dice', 'Fantasy', 'Mythology']"
6645,Hemloch  Midnight Edition,2015,6645,2,2,90,7.0222,6.6382,0,N,0,Original,Modern,Card,"['Card Game', 'Fantasy']"
6646,Monsterpocalypse  Voltron - Defender of the Universe Battle Game,2010,6646,2,2,96,7.0491,6.6631,0,N,0,Original,Modern,Board,"['Fighting', 'Miniatures', 'Science Fiction']"
6647,Operation Mercury,1992,6647,2,2,96,7.0417,6.6595,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6648,Wacky Races  The Board Game,2019,6648,2,6,241,6.4144,6.3787,0,N,0,Original,Modern,Board,"['Humor', 'Movies / TV / Radio theme', 'Racing']"
6649,The War for the Union,1992,6649,2,2,107,7.0509,6.6846,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6650,Volo,2010,6650,2,2,69,7.4827,6.7785,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Print & Play']"
6651,Operation Michael,2002,6651,2,2,111,6.8536,6.5877,0,N,0,Original,Modern,Dice,"['Dice', 'Fighting', 'Wargame', 'World War I']"
6652,Drive on Stalingrad (second edition),2002,6652,2,4,96,6.9698,6.6243,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6653,Battle of the Bards,2019,6653,2,4,82,7.3466,6.7675,0,Y,2,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Music']"
6654,Team Work Original,2004,6654,4,16,242,6.1485,6.1906,3,N,0,Original,Modern,Card,"['Card Game', 'Humor', 'Party Game', 'Word Game']"
6655,The Classic Dungeon,1992,6655,1,6,384,6.0434,6.0949,0,N,0,Original,Modern,Dice,"['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']"
6656,Go First Dice,2012,6656,2,4,44,8.3614,6.9247,0,N,0,Original,Modern,Dice,['Dice']
6657,Repello,2010,6657,2,4,177,6.4633,6.4017,2,N,0,Original,Modern,Board,['Abstract Strategy']
6658,Plateau,1986,6658,2,2,88,7.2182,6.7259,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Bluffing', 'Deduction']"
6659,Malifaux Rules Manual,2011,6659,2,2,57,7.9623,6.8988,0,N,0,Original,Modern,Board,"['Book', 'Horror', 'Miniatures', 'Wargame']"
6660,Gloom in Space,2017,6660,2,5,114,6.8741,6.6024,0,N,0,Original,Modern,Card,"['Card Game', 'Horror', 'Humor', 'Science Fiction']"
6661,Hot Tin Roof,2014,6661,3,4,238,6.1690,6.2056,0,Y,4,Original,Modern,Board,['Animals']
6662,Exceed  Seventh Cross - Guardians vs. Myths Box,2018,6662,2,2,46,8.5544,7.0052,0,N,0,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Video Game Theme']"
6663,ATS Stalingrad  Dzerhezinsky Tractor Works 1942,2004,6663,2,2,65,7.3615,6.7137,0,Y,3,Original,Modern,Board,"['Wargame', 'World War II']"
6664,The Godfather  A New Don,2016,6664,3,6,137,6.5363,6.4334,0,N,0,Original,Modern,Dice,"['Dice', 'Mafia']"
6665,Castle of Magic,1991,6665,4,6,231,6.1942,6.2239,0,Y,2,Original,Modern,Board,"['Adventure', 'Deduction', 'Fantasy']"
6666,Eagles of the Empire  Preussisch-Eylau,1999,6666,1,2,122,6.6910,6.5115,0,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6667,Button Men  Beat People Up,2017,6667,2,2,113,6.9115,6.6209,0,Y,3,Original,Modern,Dice,['Dice']
6668,Proud Monster Deluxe,2011,6668,2,6,69,7.8638,6.9341,0,N,0,Original,Modern,Board,"['Wargame', 'World War II']"
6669,Tears of a Goddess,2015,6669,1,1,120,6.6151,6.4685,0,N,0,Original,Modern,Board,"['Book', 'Comic Book / Strip']"
6670,1st & Roll,2018,6670,2,4,76,7.3722,6.7588,0,N,0,Original,Modern,Board,['Sports']
6671,Rise of Cthulhu,2015,6671,2,2,163,6.5542,6.4548,0,Y,1,Original,Modern,Card,"['Adventure', 'Card Game', 'Horror']"
6672,Bean Trader,2002,6672,3,5,711,5.7970,5.8581,0,Y,1,Original,Modern,Board,"['Medieval', 'Travel']"
6673,God Dice,2008,6673,2,4,232,6.3585,6.3386,0,N,0,Original,Modern,Dice,"['Dice', 'Fantasy', 'Fighting']"
6674,Spiel,1980,6674,2,6,195,6.2418,6.2590,1,N,0,Original,Modern,Dice,"['Abstract Strategy', 'Action / Dexterity', 'Dice', 'Game System']"
6675,Penguin Trap,2017,6675,2,4,206,6.2708,6.2779,0,N,0,Original,Modern,Board,"['Action / Dexterity', 'Childrens Game']"
6676,In Flanders Field,2014,6676,2,4,183,6.3609,6.3368,0,N,0,Original,Modern,Board,['World War I']
6677,Tournament Fishing  The Deckbuilding Game,2017,6677,1,4,55,8.1459,6.9502,0,Y,5,Original,Modern,Board,"['Animals', 'Sports']"
6678,Devil's Run  Route 666,2016,6678,2,6,124,8.0802,7.2822,0,Y,1,Original,Modern,Dice,"['Dice', 'Fighting', 'Miniatures', 'Racing', 'Transportation', 'Travel']"
6679,Sun of York,2005,6679,2,2,160,6.4423,6.3847,1,N,0,Original,Modern,Card,"['Card Game', 'Medieval', 'Wargame']"
6680,For Whom the Bell Tolls,1995,6680,1,2,104,6.9981,6.6523,0,N,0,Original,Modern,Board,"['Civil War', 'Wargame', 'World War II']"
6681,Fortress Berlin,2004,6681,2,2,137,6.5551,6.4443,2,Y,1,Original,Modern,Board,"['Wargame', 'World War II']"
6682,S.P.Q.RisiKo!,2005,6682,3,5,165,6.4000,6.3595,0,N,0,Original,Modern,Dice,"['Ancient', 'Dice', 'Wargame']"
6683,VII Legio,1982,6683,3,6,84,7.1911,6.7028,0,Y,1,Original,Modern,Board,"['Exploration', 'Science Fiction', 'Space Exploration', 'Travel']"
6684,Monstrous,2016,6684,2,10,252,6.1529,6.1926,0,Y,1,Original,Modern,Card,"['Action / Dexterity', 'Ancient', 'Card Game', 'Mythology']"
6685,Whacky Wit,2013,6685,2,5,133,6.6026,6.4695,0,N,0,Original,Modern,Dice,"['Collectible Components', 'Dice', 'Maze', 'Video Game Theme']"
6686,Outremer,1987,6686,2,2,93,6.9925,6.6298,0,Y,2,Original,Modern,Board,"['Arabian', 'Fighting', 'Medieval', 'Wargame']"
6687,Yikerz!,2009,6687,1,4,315,6.0711,6.1245,1,N,0,Original,Modern,Board,['Action / Dexterity']
6688,What Price Glory?,2013,6688,2,2,90,6.9289,6.5940,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6689,New Corp Order,2018,6689,1,4,103,6.9661,6.6343,0,Y,1,Original,Modern,Board,"['Abstract Strategy', 'Bluffing', 'Political', 'Spies/Secret Agents', 'Territory Building']"
6690,Zipang Portable,2016,6690,2,6,101,7.1886,6.7428,0,N,0,Original,Modern,Board,['Medieval']
6691,Autoscooter,1999,6691,2,8,198,6.2057,6.2348,0,N,0,Original,Modern,Board,['Bluffing']
6692,Bulge 20,2009,6692,2,2,74,7.3041,6.7228,1,Y,1,Original,Modern,Board,"['Wargame', 'World War II']"
6693,Privacy 2,2008,6693,5,12,148,6.5115,6.4232,0,Y,1,Original,Modern,Board,"['Mature / Adult', 'Party Game']"
6694,Thirty Years War Quad (second edition),1995,6694,1,2,101,6.7718,6.5334,0,N,0,Original,Modern,Board,"['Pike and Shot', 'Wargame']"
6695,Soccer Blast Pro Soccer Game,2014,6695,1,2,61,7.9587,6.9239,0,N,0,Original,Modern,Board,['Sports']
6696,Nevsky,2019,6696,1,2,51,8.4843,7.0328,0,N,0,Original,Modern,Board,"['Medieval', 'Wargame']"
6697,Diskwars,1999,6697,2,8,504,5.8931,5.9592,0,N,0,Original,Modern,Board,"['Collectible Components', 'Fantasy', 'Wargame']"
6698,Frutti di Mare  Veni,2017,6698,2,6,147,6.6116,6.4824,0,N,0,Original,Modern,Dice,"['Dice', 'Fighting', 'Humor']"
6699,Ultimate Outburst,1999,6699,0,0,250,6.1715,6.2061,0,N,0,Original,Modern,Board,['Party Game']
6700,Regular Show Fluxx,2014,6700,2,6,270,6.1390,6.1805,0,Y,3,Original,Modern,Card,"['Card Game', 'Movies / TV / Radio theme']"
6701,Take Stock,2006,6701,2,6,527,5.8610,5.9298,1,N,0,Original,Modern,Card,"['Card Game', 'Economic']"
6702,Battle Kittens,2017,6702,2,6,222,6.1935,6.2243,0,N,0,Original,Modern,Card,['Card Game']
6703,Ordo pur,2009,6703,2,2,72,7.3410,6.7315,0,N,0,Original,Modern,Board,['Abstract Strategy']
6704,The 6 Days of Glory,1997,6704,1,3,125,6.6712,6.5029,0,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6705,Convert,2014,6705,1,2,98,7.0406,6.6628,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Puzzle']"
6706,Wonderland,2018,6706,2,2,193,6.3295,6.3169,0,N,0,Original,Modern,Card,['Card Game']
6707,Smart10,2017,6707,2,8,93,7.2555,6.7566,0,N,0,Original,Modern,Board,['Trivia']
6708,Hibernia,2009,6708,3,4,219,6.2251,6.2462,1,N,0,Original,Modern,Board,"['Ancient', 'Medieval', 'Wargame']"
6709,Grave Robbers From Outer Space,2001,6709,2,6,958,5.8016,5.8480,0,N,0,Original,Modern,Card,"['Card Game', 'Horror', 'Humor', 'Movies / TV / Radio theme', 'Science Fiction']"
6710,Panzer Grenadier  Afrika Korps,2002,6710,2,2,172,6.3076,6.3021,0,Y,15,Original,Modern,Board,"['Wargame', 'World War II']"
6711,Lost Cities  To Go,2018,6711,2,2,126,6.5917,6.4593,0,N,0,Original,Modern,Board,['KOSMOS']
6712,Doctor Who  The Card Game,2012,6712,2,4,787,5.7772,5.8353,2,Y,1,Original,Modern,Card,"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction']"
6713,Poisson d'Avril,1983,6713,2,6,122,6.7162,6.5254,0,N,0,Original,Modern,Board,['Fantasy']
6714,Dream Catchers,2019,6714,2,4,103,6.9471,6.6247,0,N,0,Original,Modern,Card,"['Abstract Strategy', 'Card Game', 'Puzzle']"
6715,San Ta Si,2005,6715,2,2,178,6.2874,6.2892,1,N,0,Original,Modern,Board,"['Abstract Strategy', 'Puzzle']"
6716,The Penguin Book of Card Games,1979,6716,2,0,45,8.3444,6.9294,0,N,0,Original,Modern,Card,"['Book', 'Card Game', 'Memory']"
6717,Unstable Unicorns  Chaos,2019,6717,2,8,97,7.3112,6.7942,0,Y,11,Original,Modern,Card,"['Card Game', 'Humor', 'Party Game']"
6718,End of the Trail,2018,6718,1,4,125,6.9854,6.6775,0,Y,1,Original,Modern,Card,"['American West', 'Bluffing', 'Card Game', 'Exploration']"
6719,Freibeuter,1998,6719,2,4,183,6.2954,6.2944,0,N,0,Original,Modern,Board,"['Economic', 'Nautical', 'Pirates']"
6720,La Bataille de Dresde,2015,6720,2,8,56,8.5357,7.0978,0,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6721,Eight Epics Kanai Factory Limited Edition,2015,6721,1,8,382,5.9363,6.0102,0,Y,1,Original,Modern,Dice,"['Dice', 'Fantasy', 'Fighting']"
6722,Gruff  Clash of the Battle Goats,2017,6722,2,2,93,7.2796,6.7682,0,Y,1,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting']"
6723,Brave Little Belgium,2019,6723,1,2,66,7.8518,6.9125,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6724,Talat,2008,6724,2,3,194,6.2810,6.2850,0,N,0,Original,Modern,Board,['Abstract Strategy']
6725,City of Zombies,2013,6725,1,6,113,6.8028,6.5633,0,Y,1,Original,Modern,Dice,"['Dice', 'Educational', 'Math', 'Puzzle', 'Zombies']"
6726,Domus Domini,2015,6726,2,6,125,6.6292,6.4796,0,N,0,Original,Modern,Board,"['Medieval', 'Religious']"
6727,The Italian Front  1915-1918,2003,6727,2,2,71,7.7606,6.9021,0,N,0,Original,Modern,Board,"['Wargame', 'World War I']"
6728,Tag City,2018,6728,2,4,106,7.0288,6.6714,0,N,0,Original,Modern,Dice,"['Comic Book / Strip', 'Dice', 'Puzzle']"
6729,Atlanteon,1992,6729,2,2,690,5.8142,5.8747,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Napoleonic']"
6730,Exceed  Seventh Cross - Hunters vs. Demons Box,2018,6730,2,2,51,8.3412,6.9845,0,N,0,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Video Game Theme']"
6731,Shadowstar Corsairs,2016,6731,2,5,91,7.1945,6.7223,0,N,0,Original,Modern,Board,"['Adventure', 'Miniatures', 'Science Fiction', 'Space Exploration', 'Territory Building']"
6732,3 Secrets,2017,6732,2,8,271,6.0592,6.1221,0,N,0,Original,Modern,Board,['Deduction']
6733,The Blue Lion,2011,6733,2,2,317,5.9577,6.0380,0,N,0,Original,Modern,Board,['Novel-based']
6734,Mino & Tauri,2016,6734,2,4,135,6.5588,6.4455,0,N,0,Original,Modern,Board,"['Childrens Game', 'Deduction', 'Maze']"
6735,Legendary Dungeoneer  Wrath of the Serpent Goddess,2007,6735,2,4,114,6.7392,6.5305,0,N,0,Original,Modern,Card+Dice,"['Adventure', 'Card Game', 'Dice', 'Exploration', 'Fantasy']"
6736,Alien City,2002,6736,2,2,78,7.1308,6.6599,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'City Building', 'Print & Play', 'Territory Building']"
6737,Exceed  Street Fighter - M. Bison Box,2019,6737,2,2,44,8.5909,6.9949,0,N,0,Original,Modern,Board,"['Fighting', 'Video Game Theme']"
6738,Diego Drachenzahn,2009,6738,2,4,278,6.0528,6.1162,4,N,0,Original,Modern,Board,"['Action / Dexterity', 'Bluffing', 'Childrens Game', 'Fantasy']"
6739,Samurai Gardener,2013,6739,2,5,258,6.1255,6.1722,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Real-time']"
6740,Go Nuts!,2008,6740,2,4,281,6.0856,6.1399,3,N,0,Original,Modern,Dice,"['Animals', 'Childrens Game', 'Dice', 'Number']"
6741,The Royal Navy,1984,6741,2,3,70,7.3471,6.7268,0,N,0,Original,Modern,Board,"['Nautical', 'Wargame', 'World War I', 'World War II']"
6742,Bull Run  The First Major Battle of the American Civil War,1983,6742,2,2,203,6.3064,6.3018,0,N,0,Original,Modern,Board,"['American Civil War', 'Wargame']"
6743,Take It or Leave It,2010,6743,2,5,231,6.1140,6.1679,0,N,0,Original,Modern,Card+Dice,"['Card Game', 'Dice']"
6744,Mask of Moai,2017,6744,2,6,85,7.1023,6.6646,0,N,0,Original,Modern,Board,"['Electronic', 'Maze', 'Party Game', 'Puzzle']"
6745,Barnyard Roundup,2016,6745,2,6,138,6.8024,6.5882,0,N,0,Original,Modern,Board,"['Abstract Strategy', 'Bluffing', 'Party Game']"
6746,Lord of the Rings  The Adventure Deck Game,2011,6746,1,1,117,6.8876,6.6134,1,N,0,Movie_IP,Modern,Card,"['Adventure', 'Card Game', 'Fantasy', 'Novel-based', 'Print & Play']"
6747,Tanto Cuore  Winter Romance,2018,6747,2,4,62,7.9097,6.9115,0,Y,1,Original,Modern,Card,['Card Game']
6748,Mrs Thatcher's War  The Falklands,2017,6748,1,1,56,8.1018,6.9421,0,N,0,Original,Modern,Board,"['Modern Warfare', 'Political', 'Wargame']"
6749,Kraby,2009,6749,2,4,205,6.1999,6.2303,1,N,0,Original,Modern,Board,"['Abstract Strategy', 'Animals', 'Childrens Game', 'Territory Building']"
6750,A.E.G.I.S.  Combining Robot Strategy Game,2018,6750,2,6,114,7.7671,7.0781,0,Y,1,Original,Modern,Dice,"['Dice', 'Fighting', 'Science Fiction', 'Wargame']"
6751,1851  Kentucky & Tennessee,1998,6751,3,5,96,6.8641,6.5725,0,N,0,Original,Modern,Board,['Trains']
6752,The Draugr,2014,6752,1,1,151,6.4480,6.3861,1,N,0,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Horror', 'Print & Play']"
6753,N  The Napoleonic Wars,2017,6753,1,1,62,7.7484,6.8498,0,N,0,Original,Modern,Board,"['Napoleonic', 'Wargame']"
6754,Circular Reasoning  The Well of Power,2015,6754,2,4,123,6.6184,6.4723,1,N,0,Original,Modern,Board,"['Abstract Strategy', 'Maze', 'Number']"
6755,Get Off My Land!,2017,6755,2,4,145,6.5938,6.4709,0,Y,1,Original,Modern,Board,['Farming']
6756,Germania Magna  Border in Flames,2016,6756,2,4,175,6.3689,6.3411,0,N,0,Original,Modern,Card,"['Ancient', 'Card Game', 'Wargame']"
6757,Road to the White House,1992,6757,3,6,253,6.1487,6.1895,0,N,0,Original,Modern,Board,['Political']
6758,D6 Shooter,2016,6758,2,4,163,6.7014,6.5460,0,Y,1,Original,Modern,Card+Dice,"['American West', 'Card Game', 'Dice']"
